region,name,category,phone,email,gmaps_url,online_presence
Corfu,Celestial Studios,Holiday apartment rental,6938845342,,https://www.google.com/maps/place/Celestial+Studios/data=!4m7!3m6!1s0x135c9b1c98b293cd:0x4c37d34accf02208!8m2!3d39.3776848!4d20.1182081!16s%2Fg%2F11vsv55t2k!19sChIJzZOymBybXBMRCCLwzErTN0w?authuser=0&hl=en&rclk=1,none
Corfu,Central Apartment in Corfu Town,Holiday apartment rental,6949661596,,https://www.google.com/maps/place/Central+Apartment+in+Corfu+Town/data=!4m7!3m6!1s0x135b5de50ce0afa9:0x3f2ad47e09821b1c!8m2!3d39.6234593!4d19.9203598!16s%2Fg%2F11fl5tsc3s!19sChIJqa_gDOVdWxMRHBuCCX7UKj8?authuser=0&hl=en&rclk=1,booking
Corfu,Christina's Apartments and Studios,Hotel,2661075542,,https://www.google.com/maps/place/Christina%27s+Apartments+and+Studios/data=!4m7!3m6!1s0x135ca1bf5214d585:0xf332637fe5f7261!8m2!3d39.4804049!4d19.9253099!16s%2Fg%2F11c30vnw6m!19sChIJhdUUUr-hXBMRYXJf_jcmMw8?authuser=0&hl=en&rclk=1,ota-aggregator
Corfu,Corfu Alina's apartments,Holiday apartment rental,6946755549,,https://www.google.com/maps/place/Aggeliki+apartments+Dassia+By+Hotelius+-+Apartment/data=!4m11!3m10!1s0x135b5b3e1af21837:0x3427f593888f6421!5m2!4m1!1i2!8m2!3d39.6926689!4d19.8255406!16s%2Fg%2F11ylq7vyy1!17BQ0FF!19sChIJNxjyGj5bWxMRIWSPiJP1JzQ?authuser=0&hl=en&rclk=1,none
Corfu,Corfu Backpackers Beach Hostel,,6945230727,,https://www.google.com/maps/place/Apartments+Corfu+Accommodation+Guide/data=!4m7!3m6!1s0x135b5ddebcb832a1:0x400058239280b9ba!8m2!3d39.6196304!4d19.9181227!16s%2Fg%2F11g98vwll2!19sChIJoTK4vN5dWxMRurmAkiNYAEA?authuser=0&hl=en&rclk=1,none
Corfu,Corfu Boutique Apartments,Holiday apartment,6944784968,,https://www.google.com/maps/place/IONIAN+PERL+APARTMENTS+AND+SUITES/data=!4m7!3m6!1s0x7583871f925bb55:0x7e425887f48d4c84!8m2!3d39.6217771!4d19.9166717!16s%2Fg%2F11vwjkqlvk!19sChIJVbsl-XE4WAcRhEyN9IdYQn4?authuser=0&hl=en&rclk=1,none
Corfu,Corfu Glyfada Beach Menigos Villas & Apartments, Hotels,6944258481,,https://www.google.com/maps/place/Skalinada+House+%7C+LOC+Hospitality/data=!4m10!3m9!1s0x135b5d0d1a43ff71:0xc7d92cb7c8f6448c!5m2!4m1!1i2!8m2!3d39.625708!4d19.9225573!16s%2Fg%2F11sv40l3gd!19sChIJcf9DGg1dWxMRjET2yLcs2cc?authuser=0&hl=en&rclk=1,none
Corfu,Corfu Island Apartment 58,,2661080260,,https://www.google.com/maps/place/Corfu+Island+Apartment+58/data=!4m10!3m9!1s0x135b58ff71b20c55:0x8de85d8a21b0a145!5m2!4m1!1i2!8m2!3d39.593028!4d19.80774!16s%2Fg%2F11stnvw18r!19sChIJVQyycf9YWxMRRaGwIYpd6I0?authuser=0&hl=en&rclk=1,none
Corfu,Corfu PRIME Apartments,Holiday apartment rental,6976672431,,https://www.google.com/maps/place/Corfu+PRIME+Apartments/data=!4m7!3m6!1s0x135b5f740e54ac55:0x210e0eb8768f2722!8m2!3d39.6154503!4d19.9180762!16s%2Fg%2F11trx6r3jb!19sChIJVaxUDnRfWxMRIiePdrgODiE?authuser=0&hl=en&rclk=1,facebook
Corfu,Corfu Pelekas Apartments,Holiday apartment rental,6945872061,,https://www.google.com/maps/place/Corfu+Glyfada+Beach+Apartments+67+-+One-Bedroom+Apartment/data=!4m11!3m10!1s0x135b58558121158f:0xf61225e9e5ef7b7!5m2!4m1!1i2!8m2!3d39.5922852!4d19.8087731!16s%2Fg%2F11z22tl_gv!17BQ0FF!19sChIJjxUhgVVYWxMRt_denl4iYQ8?authuser=0&hl=en&rclk=1,facebook
Corfu,Corfu port apartments by Fay,Apartment complex,6976853693,,https://www.google.com/maps/place/Corfu+port+apartments+by+Fay/data=!4m7!3m6!1s0x135b5d12978b4c85:0xf61b52822e3d21d2!8m2!3d39.624813!4d19.9052131!16s%2Fg%2F11j0hsktdy!19sChIJhUyLlxJdWxMR0iE9LoJSG_Y?authuser=0&hl=en&rclk=1,none
Corfu,Coritos apartments Corfu,Holiday apartment rental,6945755882,,https://www.google.com/maps/place/Coritos+apartments+Corfu/data=!4m7!3m6!1s0x135b5d4d53f41ded:0x21f015786301fd86!8m2!3d39.6515832!4d19.8558657!16s%2Fg%2F11s3xsq4w5!19sChIJ7R30U01dWxMRhv0BY3gV8CE?authuser=0&hl=en&rclk=1,none
Corfu,Cosy budget rooms to rent in Ipsos Corfu,,6946953885,,https://www.google.com/maps/place/Cosy+budget+rooms+to+rent+in+Ipsos+Corfu/data=!4m10!3m9!1s0x135b5b777a489231:0xb17ef13360efd752!5m2!4m1!1i2!8m2!3d39.7068542!4d19.8391572!16s%2Fg%2F11jpyvt0pg!19sChIJMZJIendbWxMRUtfvYDPxfrE?authuser=0&hl=en&rclk=1,booking
Corfu,Crystal Blue Apartments,Holiday apartment rental,2663091170,,https://www.google.com/maps/place/Crystal+Blue+Apartments/data=!4m7!3m6!1s0x135b4316eca08a81:0x6f4ae9a9e4bead80!8m2!3d39.7245276!4d19.8857612!16s%2Fg%2F1pp2t_775!19sChIJgYqg7BZDWxMRgK2-5KnpSm8?authuser=0&hl=en&rclk=1,none
Corfu,DAMIA HOTEL, Hotels,6981545089,,https://www.google.com/maps/place/DAMIA+HOTEL/data=!4m10!3m9!1s0x135b4fda49313863:0xbb33b5960dfa0620!5m2!4m1!1i2!8m2!3d39.7859936!4d19.6877413!16s%2Fg%2F11hyz6hbkg!19sChIJYzgxSdpPWxMRIAb6DZa1M7s?authuser=0&hl=en&rclk=1,ota-aggregator
Corfu,DePaolis Corfu Town Apartment, Hotels,6978857850,,https://www.google.com/maps/place/Mouragia+Luxury+Stay+by+Corfu+Escapes/data=!4m10!3m9!1s0x135b5d157bba5a6b:0x5720c1af71d9021e!5m2!4m1!1i2!8m2!3d39.627344!4d19.9227853!16s%2Fg%2F11h5d539xr!19sChIJa1q6exVdWxMRHgLZca_BIFc?authuser=0&hl=en&rclk=1,none
Corfu,Demis Apartments,,2663099136,,https://www.google.com/maps/place/Demis+Apartments/data=!4m10!3m9!1s0x135b4ee2968289d1:0x106680939d91a867!5m2!4m1!1i2!8m2!3d39.7837407!4d19.7117301!16s%2Fg%2F11b8jd40x1!19sChIJ0YmCluJOWxMRZ6iRnZOAZhA?authuser=0&hl=en&rclk=1,none
Corfu,Dimitris Apartments Messongi,Holiday apartment rental,6947856405,,https://www.google.com/maps/place/Dimitris+Apartments+Messongi/data=!4m7!3m6!1s0x135ca1ddbc393861:0xca0a89500645e7b!8m2!3d39.4748651!4d19.9352223!16s%2Fg%2F11trr3sm5n!19sChIJYTg5vN2hXBMRe15kAJWooAw?authuser=0&hl=en&rclk=1,booking
Corfu,Dolphin Apt & Studios Near the Beach,Holiday apartment rental,6987189621,,https://www.google.com/maps/place/Dolphin+Apt+%26+Studios+Near+the+Beach/data=!4m7!3m6!1s0x135b4590b433c195:0xdb92242a3e1d2a1b!8m2!3d39.78789!4d19.796293!16s%2Fg%2F11h3nnsfbz!19sChIJlcEztJBFWxMRGyodPiokkts?authuser=0&hl=en&rclk=1,none
Corfu,"Domes of Corfu, Autograph Collection", Hotels,2661094140,,"https://www.google.com/maps/place/Domes+of+Corfu,+Autograph+Collection/data=!4m10!3m9!1s0x135b58fee72de199:0x445ded58af346b8d!5m2!4m1!1i2!8m2!3d39.591984!4d19.810163!16s%2Fg%2F1pp2tjm0y!19sChIJmeEt5_5YWxMRjWs0r1jtXUQ?authuser=0&hl=en&rclk=1",none
Corfu,Dora's apartments kavos,Holiday apartment rental,6939730519,,https://www.google.com/maps/place/Dora%27s+apartments+kavos/data=!4m7!3m6!1s0x135c9b861677a6ff:0x56727e8475d0dc50!8m2!3d39.3829406!4d20.115179!16s%2Fg%2F11v5t80459!19sChIJ_6Z3FoabXBMRUNzQdYR-clY?authuser=0&hl=en&rclk=1,none
Corfu,Eftichia Apartments, Hotels,6977006722,,https://www.google.com/maps/place/Moros+apartments/data=!4m10!3m9!1s0x135b4dd757e9223b:0xecc9ff9b9ee8a919!5m2!4m1!1i2!8m2!3d39.7529134!4d19.643668!16s%2Fg%2F11hzlyn3lc!19sChIJOyLpV9dNWxMRGanonpv_yew?authuser=0&hl=en&rclk=1,facebook
Corfu,Eftyxia apartments,,6976457344,,https://www.google.com/maps/place/Lisipio+Studios+by+Eleni/data=!4m10!3m9!1s0x135b515677416ddd:0x1882af36eff67a!5m2!4m1!1i2!8m2!3d39.6780636!4d19.7267147!16s%2Fg%2F11vb4bcf1t!19sChIJ3W1Bd1ZRWxMRevbvNq-CGAA?authuser=0&hl=en&rclk=1,none
Corfu,Ekati Mare Lifestyle Resort,,2662061374,,https://www.google.com/maps/place/Ekati+Mare+Lifestyle+Resort/data=!4m10!3m9!1s0x135c9b1fb28bf6a5:0xf23a8f80e67fed0!5m2!4m1!1i2!8m2!3d39.3904979!4d20.1062316!16s%2Fg%2F11ys_8z14f!19sChIJpfaLsh-bXBMR0P5nDvioIw8?authuser=0&hl=en&rclk=1,none
Corfu,Elena beach apartment,Self-catering accommodation,6975567703,,https://www.google.com/maps/place/Elena+beach+apartment/data=!4m7!3m6!1s0x135ca18efc9cdcdd:0x4f4759d1e4c9ee1f!8m2!3d39.4781339!4d19.934421!16s%2Fg%2F11j2v_j5yd!19sChIJ3dyc_I6hXBMRH-7J5NFZR08?authuser=0&hl=en&rclk=1,none
Corfu,Elia luxury suite, Hotels,2661049095,,https://www.google.com/maps/place/Corfu+Glyfada+Beach+Menigos+Villas+%26+Apartments/data=!4m10!3m9!1s0x135b58559e66856b:0x56a38f042e8f863b!5m2!4m1!1i2!8m2!3d39.5933609!4d19.8064785!16s%2Fg%2F1v2gb0sw!19sChIJa4VmnlVYWxMRO4aPLgSPo1Y?authuser=0&hl=en&rclk=1,booking
Corfu,Elpida's House, Hotels,6943587818,,https://www.google.com/maps/place/Zeta+Luxury+Villas/data=!4m10!3m9!1s0x135b5dae843db1a3:0x960cc452772c401e!5m2!4m1!1i2!8m2!3d39.6273306!4d19.8940126!16s%2Fg%2F11x2d1gglz!19sChIJo7E9hK5dWxMRHkAsd1LEDJY?authuser=0&hl=en&rclk=1,ota-aggregator
Corfu,Emily's Apartments,Apartment complex,+447449829965,,https://www.google.com/maps/place/Emily%27s+Apartments/data=!4m7!3m6!1s0x135b418d86dee847:0x4dd4d09d36f70d8d!8m2!3d39.7839533!4d19.9227263!16s%2Fg%2F1tt95vrp!19sChIJR-jeho1BWxMRjQ33Np3Q1E0?authuser=0&hl=en&rclk=1,none
Corfu,Eros Beach Hotel,,6934589946,,https://www.google.com/maps/place/Eros+Beach+Hotel/data=!4m10!3m9!1s0x135b5f85f7e0832f:0xa54b13347a3ce704!5m2!4m1!1i2!8m2!3d39.5432601!4d19.914144!16s%2Fg%2F1tl6mssc!19sChIJL4Pg94VfWxMRBOc8ejQTS6U?authuser=0&hl=en&rclk=1,none
Corfu,Ever Green Kavos, Hotels,6971856395,,https://www.google.com/maps/place/Three+Seasons/data=!4m10!3m9!1s0x135c9b1b13dc16e5:0x6e4a9e8ef05def16!5m2!4m1!1i2!8m2!3d39.390234!4d20.106446!16s%2Fg%2F11dz5c5r4d!19sChIJ5RbcExubXBMRFu9d8I6eSm4?authuser=0&hl=en&rclk=1,none
Corfu,FLORA STUDIOS CORFU,Holiday apartment rental,6932247573,,https://www.google.com/maps/place/FLORA+STUDIOS+CORFU/data=!4m7!3m6!1s0x135b5fffc03e921d:0x10fa3ab9ce627cd5!8m2!3d39.539553!4d19.9162414!16s%2Fg%2F11q4hm9vnv!19sChIJHZI-wP9fWxMR1Xxizrk6-hA?authuser=0&hl=en&rclk=1,facebook
Corfu,FLOWERS STUDIOS BENITSES, Hotels,6947374851,,"https://www.google.com/maps/place/MarBella,+Mar-Bella+Collection/data=!4m10!3m9!1s0x135ca0464926ec4b:0x42d89c8500b7b5ed!5m2!4m1!1i2!8m2!3d39.5080333!4d19.9222281!16s%2Fg%2F1q2wfl6q4!19sChIJS-wmSUagXBMR7bW3AIWc2EI?authuser=0&hl=en&rclk=1",none
Corfu,Faliraki Apartments,,2661072220,,https://www.google.com/maps/place/Faliraki+Apartments/data=!4m10!3m9!1s0x135b5f99b2062e5d:0x21a59bb942acc5b8!5m2!4m1!1i2!8m2!3d39.5549136!4d19.9119696!16s%2Fg%2F113h3960h!19sChIJXS4GsplfWxMRuMWsQrmbpSE?authuser=0&hl=en&rclk=1,none
Corfu,Fanis House Paleokastritsa,Holiday apartment rental,6944712606,,https://www.google.com/maps/place/Fanis+House+Paleokastritsa/data=!4m7!3m6!1s0x135b51b0dd060ad3:0xa14f3e208a256fc8!8m2!3d39.6734271!4d19.7177011!16s%2Fg%2F11rkb298n2!19sChIJ0woG3bBRWxMRyG8liiA-T6E?authuser=0&hl=en&rclk=1,none
Corfu,Fanis seafront apartments,Holiday apartment rental,6946650444,,https://www.google.com/maps/place/Fanis+seafront+apartments/data=!4m7!3m6!1s0x135ca78a864b022f:0x7c66a71885478330!8m2!3d39.5487949!4d19.8489098!16s%2Fg%2F11w3ls11bt!19sChIJLwJLhoqnXBMRMINHhRinZnw?authuser=0&hl=en&rclk=1,none
Corfu,Ferienwohnungen Korfu - Vistonia,Holiday apartment,2663096010,,https://www.google.com/maps/place/Issos+Studios/data=!4m7!3m6!1s0x135c99a1855a39f9:0x787b70fc6bcfc16b!8m2!3d39.4257538!4d19.9554845!16s%2Fg%2F11fsp9tq2r!19sChIJ-TlahaGZXBMRa8HPa_xwe3g?authuser=0&hl=en&rclk=1,none
Corfu,Filoxenia Kirki Apartments,,6947188213,,https://www.google.com/maps/place/Filoxenia+Kirki+Apartments/data=!4m10!3m9!1s0x135b5ff38f8c052b:0xc43faa7049f4918e!5m2!4m1!1i2!8m2!3d39.5460921!4d19.9113069!16s%2Fg%2F11g1vdvsq2!19sChIJKwWMj_NfWxMRjpH0SXCqP8Q?authuser=0&hl=en&rclk=1,facebook
Corfu,Floros Apartments,Holiday apartment rental,6938019241,,https://www.google.com/maps/place/Floros+Apartments/data=!4m7!3m6!1s0x135b4d72ad6e71d1:0xcd83c0be94d19ac8!8m2!3d39.75504!4d19.6484421!16s%2Fg%2F11hdxw1zv6!19sChIJ0XFurXJNWxMRyJrRlL7Ag80?authuser=0&hl=en&rclk=1,none
Corfu,Flower Garden apartments,Apartment complex,6986420868,,https://www.google.com/maps/place/Anna%27s+Apartments/data=!4m7!3m6!1s0x135b5f88f4d4f8dd:0xac43bfc3d6b3e6a1!8m2!3d39.53981!4d19.915459!16s%2Fg%2F11g01_flkd!19sChIJ3fjU9IhfWxMRoeaz1sO_Q6w?authuser=0&hl=en&rclk=1,none
Corfu,Frida Apartments,Holiday apartment rental,6971890885,,https://www.google.com/maps/place/Frida+Apartments/data=!4m7!3m6!1s0x135b5f857df6e905:0xcac3d0470f85dc34!8m2!3d39.5409397!4d19.9142962!16s%2Fg%2F1vtkr76x!19sChIJBen2fYVfWxMRNNyFD0fQw8o?authuser=0&hl=en&rclk=1,facebook
Corfu,Garden Apartments,Holiday apartment rental,6978472793,,https://www.google.com/maps/place/Garden+Apartments/data=!4m7!3m6!1s0x135b4dc43320b607:0xc43aa338d18e139a!8m2!3d39.7516512!4d19.6510015!16s%2Fg%2F11fpl4_2zb!19sChIJB7YgM8RNWxMRmhOO0TijOsQ?authuser=0&hl=en&rclk=1,none
Corfu,Glyfada Beach House,Holiday apartment rental,6980463515,,https://www.google.com/maps/place/Glyfada+Beach+House/data=!4m7!3m6!1s0x135b59286573615d:0xefd89d5443163e1f!8m2!3d39.5937468!4d19.8066264!16s%2Fg%2F11vwnj3_w2!19sChIJXWFzZShZWxMRHz4WQ1Sd2O8?authuser=0&hl=en&rclk=1,none
Corfu,Glyfada Homes Resort Corfu,,6946059567,,https://www.google.com/maps/place/Corfu+Studios+Apartments+-+Double+Room/data=!4m11!3m10!1s0x135b5f88a2af8dbb:0xc9756877b2f41254!5m2!4m1!1i2!8m2!3d39.5410614!4d19.9146595!16s%2Fg%2F11xc_z4gy2!17BQ0FF!19sChIJu42voohfWxMRVBL0sndodck?authuser=0&hl=en&rclk=1,ota-aggregator
Corfu,Golden Keys Apartments,Holiday apartment,6942885658,,https://www.google.com/maps/place/Golden+Keys+Apartments/data=!4m7!3m6!1s0x135ca1b85d220173:0x795664a0d3875ab7!8m2!3d39.4860786!4d19.9257027!16s%2Fg%2F11fkr1gpxq!19sChIJcwEiXbihXBMRt1qH06BkVnk?authuser=0&hl=en&rclk=1,none
Corfu,HB Hotel Benitsa,,6970766820,,https://www.google.com/maps/place/HB+Hotel+Benitsa/data=!4m10!3m9!1s0x135b5f4a5042a47f:0x5f44b62951f7a880!5m2!4m1!1i2!8m2!3d39.541525!4d19.9145164!16s%2Fg%2F11t1c6s8ln!19sChIJf6RCUEpfWxMRgKj3USm2RF8?authuser=0&hl=en&rclk=1,facebook
Corfu,HOMELY 2BD APT IN DASSIA,Holiday apartment rental,6981879036,,https://www.google.com/maps/place/Braziliana+Apartments+Corfu/data=!4m10!3m9!1s0x135b5b6dc7d9cc49:0x1d991a3cae0eef2a!5m2!4m1!1i2!8m2!3d39.6819901!4d19.8352093!16s%2Fg%2F11d_77zy_z!19sChIJSczZx21bWxMRKu8OrjwamR0?authuser=0&hl=en&rclk=1,none
Corfu,Helena Apartments & Villas,,6948277898,,https://www.google.com/maps/place/Euphoria+Suites+and+Studios/data=!4m10!3m9!1s0x135b4f4748aad9f1:0x27af29c33caa1aef!5m2!4m1!1i2!8m2!3d39.7844298!4d19.7179734!16s%2Fg%2F11krrgk2nw!19sChIJ8dmqSEdPWxMR7xqqPMMpryc?authuser=0&hl=en&rclk=1,instagram
Corfu,Helena's Rooms, Hotels,6947674000,,https://www.google.com/maps/place/Panayota+Apartments+%26+Studios+Kassiopi/data=!4m10!3m9!1s0x135b419152a95ad5:0xd3674f040db5875e!5m2!4m1!1i2!8m2!3d39.7894368!4d19.9191878!16s%2Fg%2F11clvfbp48!19sChIJ1VqpUpFBWxMRXoe1DQRPZ9M?authuser=0&hl=en&rclk=1,facebook
Corfu,Holiday Home Nikolaos Arillas,Holiday home,6986763470,,https://www.google.com/maps/place/Holiday+Home+Nikolaos+Arillas/data=!4m7!3m6!1s0x135b4d0de69af9c1:0x1b7bc2bfdfd40!8m2!3d39.7454524!4d19.6596074!16s%2Fg%2F11x8j0gx0j!19sChIJwfma5g1NWxMRQP39K7y3AQA?authuser=0&hl=en&rclk=1,instagram
Corfu,Hotel Castello di Vista, Hotels,2661097016,,https://www.google.com/maps/place/Hotel+Castello+di+Vista/data=!4m10!3m9!1s0x135b5b3cf8625e45:0x9f7ef3b4333f36b!5m2!4m1!1i2!8m2!3d39.6966979!4d19.8220876!16s%2Fg%2F11bbrhgyx9!19sChIJRV5i-DxbWxMRa_MzQzvv9wk?authuser=0&hl=en&rclk=1,none
Corfu,Hotel Mimosa, Hotels,2663095363,,https://www.google.com/maps/place/Angelina+Hotel+%26+Apartments/data=!4m10!3m9!1s0x135b4ee0a9caa145:0xadc485d5a859a0a3!5m2!4m1!1i2!8m2!3d39.7943201!4d19.6995152!16s%2Fg%2F1tf8hcbq!19sChIJRaHKqeBOWxMRo6BZqNWFxK0?authuser=0&hl=en&rclk=1,none
Corfu,House Spiros,Holiday apartment rental,6972599713,,https://www.google.com/maps/place/House+Spiros/data=!4m7!3m6!1s0x135b4d79cc5a4b09:0x23026320ebd132af!8m2!3d39.7486394!4d19.6521312!16s%2Fg%2F11qn18pf7p!19sChIJCUtazHlNWxMRrzLR6yBjAiM?authuser=0&hl=en&rclk=1,none
Corfu,I love Corfu Apartments Old Town,Holiday apartment rental,6980716957,,https://www.google.com/maps/place/I+love+Corfu+Apartments+Old+Town/data=!4m7!3m6!1s0x135b5d93ea10ed49:0x4feb48ce5a3d24e4!8m2!3d39.6255633!4d19.9196492!16s%2Fg%2F11t9h754dq!19sChIJSe0Q6pNdWxMR5CQ9Ws5I608?authuser=0&hl=en&rclk=1,none
Corfu,ILIANA STUDIOS,Holiday apartment rental,6987147155,,https://www.google.com/maps/place/ILIANA+STUDIOS/data=!4m7!3m6!1s0x135b5fd49fd10c35:0x2d4026604d362491!8m2!3d39.5479919!4d19.9111716!16s%2Fg%2F11f773rjxv!19sChIJNQzRn9RfWxMRkSQ2TWAmQC0?authuser=0&hl=en&rclk=1,none
Corfu,Ibiscus Corfu Hotel,,2663031310,,https://www.google.com/maps/place/Ibiscus+Corfu+Hotel/data=!4m10!3m9!1s0x135b45dcb7c57367:0x34bd45568b20e29b!5m2!4m1!1i2!8m2!3d39.7964591!4d19.7735786!16s%2Fg%2F11mnbwjygp!19sChIJZ3PFt9xFWxMRm-Igi1ZFvTQ?authuser=0&hl=en&rclk=1,ota-aggregator
Corfu,Ilias Apartments,Holiday apartment,6998862462,,https://www.google.com/maps/place/Ilias+Apartments/data=!4m7!3m6!1s0x135b5b740800a799:0x7744b553fe794f1a!8m2!3d39.6754528!4d19.83582!16s%2Fg%2F11f4_5gqsr!19sChIJmacACHRbWxMRGk95_lO1RHc?authuser=0&hl=en&rclk=1,booking
Corfu,Ionian Arches Hotel, Hotels,2661091650,,https://www.google.com/maps/place/Hotel+Maltezos+-+3+Star+Hotel/data=!4m10!3m9!1s0x135b5b9203a2c9f5:0xd79f9a62920cf3e8!5m2!4m1!1i2!8m2!3d39.6515423!4d19.8436066!16s%2Fg%2F1td8fc6d!19sChIJ9cmiA5JbWxMR6PMMkmKan9c?authuser=0&hl=en&rclk=1,none
Corfu,"Ionian Senses Apt.37 - Corfu, Glyfada beach, Menigos resort",Holiday apartment rental,6978286061,,"https://www.google.com/maps/place/Ionian+Senses+Apt.37+-+Corfu,+Glyfada+beach,+Menigos+resort/data=!4m7!3m6!1s0x135b59c91d0ef3b3:0x1aad7938552aade2!8m2!3d39.5931311!4d19.8086367!16s%2Fg%2F11sx23hf69!19sChIJs_MOHclZWxMR4q0qVTh5rRo?authuser=0&hl=en&rclk=1",none
Corfu,Issos Residence,,6944385944,,https://www.google.com/maps/place/Issos+Residence/data=!4m10!3m9!1s0x135ca378460deda5:0x29b8e1e763e6d82!5m2!4m1!1i2!8m2!3d39.427318!4d19.9453269!16s%2Fg%2F11s3xxyvbh!19sChIJpe0NRnijXBMRgm0-dh6OmwI?authuser=0&hl=en&rclk=1,booking
Corfu,Kadith Apartments_Studio & Villa Kadith,Holiday apartment,6988507611,,https://www.google.com/maps/place/Kadith+Apartments_Studio+%26+Villa+Kadith/data=!4m7!3m6!1s0x135b59416b0b8299:0xfe84e35cce2834f9!8m2!3d39.5485638!4d19.8538267!16s%2Fg%2F11jd7wzpkt!19sChIJmYILa0FZWxMR-TQozlzjhP4?authuser=0&hl=en&rclk=1,none
Corfu,Kamini Apartments,,6948321946,,https://www.google.com/maps/place/Kamini+Apartments/data=!4m10!3m9!1s0x135c9b58fd6b0ce9:0xf4dc34b30cf30ea9!5m2!4m1!1i2!8m2!3d39.3912849!4d20.1079101!16s%2Fg%2F11fnb4d3lw!19sChIJ6Qxr_VibXBMRqQ7zDLM03PQ?authuser=0&hl=en&rclk=1,none
Corfu,Kassiopi Mare Mesonettes (Ex Maryhelen apartments),,6951977798,,https://www.google.com/maps/place/Kassiopi+Mare+Mesonettes+%28Ex+Maryhelen+apartments%29/data=!4m10!3m9!1s0x135b415c3658599b:0x497eaa586babf0bd!5m2!4m1!1i2!8m2!3d39.7866986!4d19.9241547!16s%2Fg%2F11jqx5_xqn!19sChIJm1lYNlxBWxMRvfCra1iqfkk?authuser=0&hl=en&rclk=1,none
Corfu,Kassiopi Seafront Elegant Apartments,Holiday apartment rental,6974457449,,https://www.google.com/maps/place/Lena+Kassiopi+Apartments/data=!4m10!3m9!1s0x135b41b4e2013bd3:0x6b25a33773e5c5be!5m2!4m1!1i2!8m2!3d39.7888184!4d19.9191323!16s%2Fg%2F11sybkgbgd!19sChIJ0zsB4rRBWxMRvsXlczejJWs?authuser=0&hl=en&rclk=1,facebook
Corfu,Katerina Pool Apartments,Holiday apartment,6948078041,,https://www.google.com/maps/place/Katerina+Pool+Apartments/data=!4m7!3m6!1s0x135b442b081fa59f:0xce3305c07c5263c2!8m2!3d39.7908873!4d19.8096388!16s%2Fg%2F11c586fznc!19sChIJn6UfCCtEWxMRwmNSfMAFM84?authuser=0&hl=en&rclk=1,none
Corfu,Katerina Studios,,6942204786,,https://www.google.com/maps/place/Katerina+Studios/data=!4m10!3m9!1s0x135b511e02bd5d5f:0x18c225e45e484cf6!5m2!4m1!1i2!8m2!3d39.6770066!4d19.7114411!16s%2Fg%2F11g0gbv39t!19sChIJX129Ah5RWxMR9kxIXuQlwhg?authuser=0&hl=en&rclk=1,none
Corfu,Katomeris Beach House,Holiday home,6972706176,,https://www.google.com/maps/place/Katomeris+Beach+House/data=!4m7!3m6!1s0x135b45fe1d2a3e07:0x7ed5e0f530d09cd4!8m2!3d39.7959258!4d19.770456!16s%2Fg%2F11h3k5607v!19sChIJBz4qHf5FWxMR1JzQMPXg1X4?authuser=0&hl=en&rclk=1,none
Corfu,Kavos Afrodite Complex, Hotels,6970311410,,https://www.google.com/maps/place/Kavos+Afrodite+Complex/data=!4m10!3m9!1s0x135c9b960666a9f1:0x9a3ee97c2bbc557f!5m2!4m1!1i2!8m2!3d39.3868644!4d20.1103021!16s%2Fg%2F11hyw54y0v!19sChIJ8almBpabXBMRf1W8K3zpPpo?authuser=0&hl=en&rclk=1,none
Corfu,Kavos Family Apartments,Hotel,6987005120,,https://www.google.com/maps/place/Kavos+Family+Apartments/data=!4m7!3m6!1s0x135c9ba72b8d29f7:0x521f528d1855081c!8m2!3d39.387859!4d20.1089685!16s%2Fg%2F11z64_4wc5!19sChIJ9ymNK6ebXBMRHAhVGI1SH1I?authuser=0&hl=en&rclk=1,none
Corfu,Kerkyra Apartments,Holiday apartment rental,6948232319,,https://www.google.com/maps/place/Kerkyra+Apartments/data=!4m7!3m6!1s0x135b456d14d62203:0x722438ac75e403eb!8m2!3d39.7901137!4d19.7883989!16s%2Fg%2F11k8rlsk1w!19sChIJAyLWFG1FWxMR6wPkdaw4JHI?authuser=0&hl=en&rclk=1,none
Corfu,Kiki Apartments & Studios,,6944291327,,https://www.google.com/maps/place/Kiki+Apartments+%26+Studios/data=!4m10!3m9!1s0x135b511facb6f517:0x75dc47e06fe0ebdb!5m2!4m1!1i2!8m2!3d39.6749143!4d19.7205118!16s%2Fg%2F113dqvt5l!19sChIJF_W2rB9RWxMR2-vgb-BH3HU?authuser=0&hl=en&rclk=1,none
Corfu,Korfu Hotel Apartments,,6943209300,,https://www.google.com/maps/place/Korfu+Hotel+Apartments/data=!4m10!3m9!1s0x135b5f8886a2eebf:0x71844a5da609d416!5m2!4m1!1i2!8m2!3d39.540107!4d19.914417!16s%2Fg%2F11sx2v9m_h!19sChIJv-6ihohfWxMRFtQJpl1KhHE?authuser=0&hl=en&rclk=1,none
Corfu,Kostas Beach Apartments,Holiday apartment,6971856582,,https://www.google.com/maps/place/Kostas+Beach+Apartments/data=!4m7!3m6!1s0x135b58a9a2fbb97b:0xe2807a4555f0f17a!8m2!3d39.5514698!4d19.8470518!16s%2Fg%2F11c52_nbc1!19sChIJe7n7oqlYWxMRevHwVUV6gOI?authuser=0&hl=en&rclk=1,facebook
